type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,2418291,0,918,0,0,2.79447,128,[-106 99 57 0 4 -17 3 -13 3 -9 0 -7 0 -3 -1 0 1 4 0 10 -1 10 -4 13 -1 19 -1 22 -1 20 2 22 1 24 4 21 7 18 7 19 10 16 10 18 10 18 11 15 8 12 8 14 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 13 -21 14 -21 10 -24 12 -24 12 -26 8 -29 9 -29 7 -28 6 -27 4 -22 0 -21 4 -17 1 -11 0 -8 -1 -8 -3 -3 -5 -1 -6 4 -9 2 -8 2 -13 6 -14 5 -17 6 -17 6 -19 6 -21 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,3441019,0,989,0,0,3.78597,128,[-35 -45 61 0 -15 -10 -8 -14 -5 -12 -3 -11 1 -11 8 -9 11 -14 13 -13 18 -14 20 -19 24 -18 22 -20 23 -20 20 -19 19 -20 16 -21 12 -19 8 -15 4 -15 2 -13 2 -12 1 -10 -4 -10 -3 -5 -3 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22 6 -28 7 -28 6 -29 5 -32 6 -29 4 -31 4 -29 6 -31 5 -27 1 -23 1 -20 -3 -16 -1 -15 -3 -12 -7 -8 -10 -5 -12 -4 -17 -5 -18 -6 -20 -10 -25 -10 -25 -11 -24 -13 -24 -13 -24 -18 -20 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,3442395,0,969,0,0,3.82056,128,[-55 -109 60 0 15 -12 8 -9 9 -6 9 -3 6 2 10 8 11 13 10 14 13 19 16 20 14 26 16 27 17 26 17 25 20 22 14 19 16 18 15 13 14 10 15 7 11 4 8 2 8 1 6 0 1 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -23 -11 -26 -13 -25 -12 -28 -11 -30 -13 -29 -13 -31 -13 -29 -11 -30 -9 -24 -7 -23 -5 -19 0 -15 4 -11 7 -10 7 -9 11 -7 12 -7 17 -9 17 -8 23 -11 21 -11 23 -14 21 -17 20 -18 20 -18 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,3887556,0,212,0,0,4.23149,128,[-44 64 13 0 -17 2 -14 -4 -12 -6 -6 -8 -7 -13 -4 -15 -4 -22 -3 -26 0 -29 -4 -36 -3 -35 -5 -38 -5 -39 -5 -38 -6 -36 -7 -33 -9 -29 -11 -25 -10 -21 -9 -16 -11 -9 -9 -7 -7 -7 -8 -3 -9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 23 4 27 6 29 2 31 4 32 3 29 4 31 2 27 5 27 3 26 2 20 -1 14 -3 12 -4 10 -7 2 -7 0 -10 2 -16 -3 -17 1 -21 -3 -22 -2 -26 -2 -25 -1 -25 3 -23 3 -28 5 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,3887897,0,212,0,0,4.26395,128,[-44 64 13 0 -5 -17 1 -10 2 -13 7 -3 10 -3 16 -1 19 -1 27 2 29 0 31 3 35 -2 36 1 36 0 34 -1 29 0 30 -3 27 -6 22 -6 18 -7 14 -5 14 -8 9 -8 4 -10 3 -8 0 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 8 -27 6 -28 4 -31 5 -30 8 -32 4 -31 5 -29 3 -26 6 -27 6 -21 1 -19 1 -18 1 -7 -3 -9 -5 0 -6 -3 -10 -2 -15 0 -17 2 -22 -2 -22 -2 -18 2 -26 -7 -24 -5 -24 -4 -25 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,4055386,0,98,0,0,4.39916,128,[98 32 6 0 -11 -15 -9 -15 -4 -11 0 -9 4 -9 9 -9 13 -8 15 -7 21 -9 25 -9 28 -12 26 -13 28 -15 31 -17 28 -17 22 -17 20 -16 17 -17 15 -13 11 -16 7 -15 4 -12 5 -10 1 -12 1 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 5 -26 5 -29 6 -28 5 -32 4 -34 2 -30 3 -32 4 -29 5 -28 0 -24 1 -20 0 -17 -3 -14 -4 -11 -5 -8 -10 -6 -10 -7 -16 -8 -18 -6 -19 -4 -21 -8 -26 -10 -24 -11 -24 -15 -23 -12 -22 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,4055575,0,98,0,0,4.4328,128,[98 32 6 0 1 -20 5 -15 2 -10 4 -7 6 -2 12 0 12 3 19 6 21 8 27 12 28 8 31 8 32 9 30 8 30 8 27 5 27 3 24 0 21 0 16 -3 14 -7 13 -5 10 -4 9 -5 4 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -21 -11 -23 -12 -24 -16 -26 -18 -26 -18 -26 -18 -27 -19 -27 -16 -26 -17 -22 -15 -17 -16 -17 -16 -9 -12 -9 -11 -4 -11 -1 -10 1 -9 3 -13 6 -18 8 -17 8 -20 7 -22 9 -25 8 -24 6 -25 6 -26 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,4055992,0,98,0,0,4.47368,128,[98 32 6 0 16 12 13 6 10 10 5 9 -2 10 -7 8 -12 8 -16 11 -19 14 -24 14 -27 17 -29 17 -27 18 -26 18 -24 19 -23 18 -21 20 -17 19 -15 17 -10 18 -6 13 -5 12 -4 12 -2 8 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -14 21 -18 21 -16 23 -17 25 -18 23 -21 26 -18 21 -19 23 -16 21 -14 21 -13 18 -9 14 -9 13 -4 9 -2 9 3 6 6 8 11 8 12 11 14 12 18 15 18 16 20 20 19 17 17 19 16 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,4056181,0,474,0,0,4.51482,128,[-38 -95 29 0 7 16 3 14 1 9 1 10 -5 4 -11 3 -12 2 -22 1 -25 0 -29 1 -30 0 -32 3 -34 3 -36 1 -34 3 -31 4 -28 8 -24 7 -22 8 -17 8 -13 9 -15 9 -9 8 -8 2 -7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 -5 23 -5 28 -2 29 -5 32 -4 31 -5 29 -3 30 -4 28 -3 24 -1 24 0 20 1 16 2 15 5 11 7 4 5 2 11 3 14 1 16 3 18 3 21 4 25 5 26 6 27 10 27 10 24 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,4056870,0,454,0,0,4.55328,128,[-58 97 28 0 13 -16 12 -13 8 -8 8 -4 8 2 7 7 9 11 11 13 13 20 15 22 18 25 17 27 19 29 19 25 25 23 20 21 21 19 19 15 18 10 16 7 15 7 12 2 11 0 9 2 7 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -21 -12 -24 -13 -27 -11 -27 -12 -30 -12 -31 -13 -29 -13 -31 -12 -28 -8 -27 -8 -25 -5 -24 -3 -15 1 -15 1 -8 4 -11 8 -9 10 -8 15 -11 19 -12 19 -13 20 -11 20 -14 20 -17 19 -16 22 -19 ]
