type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,18789296,0,212,0,0,19.1319,128,[-44 64 13 0 -37 -3 -37 -3 -40 -2 -41 -2 -39 -3 -41 0 -38 -1 -36 0 -31 -3 -30 -3 -28 2 -18 -1 -17 3 -12 5 -11 8 -9 8 -6 11 -3 8 0 9 1 13 1 14 0 15 -4 14 -2 14 -4 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 4 -10 -2 -12 -5 -10 -8 -11 -14 -10 -20 -7 -21 0 -30 1 -32 4 -31 4 -31 10 -33 12 -30 13 -30 12 -28 12 -29 7 -26 11 -25 5 -21 3 -20 1 -15 -3 -16 -11 -14 -14 -9 -21 -7 -21 -3 ]
CSI_DATA,PASSIVE,48:D6:D5:68:3E:D8,-68,11,1,6,0,0,1,0,0,0,0,-96,0,6,0,19232435,0,102,0,0,19.5747,256,[102 96 6 0 0 21 -2 23 2 25 -3 23 3 25 1 23 4 24 2 22 5 23 5 20 6 25 5 21 4 20 2 22 3 21 4 24 3 20 4 15 3 19 1 22 4 22 0 23 -1 23 1 24 -2 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 18 -1 20 -3 21 -2 22 -4 23 -2 18 -4 19 -4 20 -2 20 -4 19 -4 20 -3 17 -5 20 -5 20 -10 22 -5 21 -6 23 -6 23 -6 25 -6 23 -7 25 -5 23 -3 20 -4 20 0 22 0 19 ]
CSI_DATA,PASSIVE,48:D6:D5:68:3E:D8,-67,11,1,7,0,0,1,1,0,0,1,-96,0,6,0,20151228,0,82,0,0,20.4936,256,[82 32 5 0 -3 20 -4 20 -1 20 -3 20 -1 23 -2 22 2 22 -1 19 2 20 -1 20 2 22 0 19 0 21 0 18 1 20 0 18 1 21 -1 18 -1 19 -2 19 -2 19 -3 19 -3 21 -4 18 -7 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 17 -4 19 -6 19 -7 19 -6 17 -6 17 -4 15 -7 15 -5 16 -8 17 -6 16 -6 17 -9 18 -8 18 -6 19 -7 19 -8 20 -9 20 -9 21 -5 22 -7 22 -4 23 -4 20 -5 21 -5 21 -4 19 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,21637895,0,212,0,0,21.9805,128,[-44 64 13 0 6 -23 9 -26 7 -29 8 -30 6 -32 8 -34 6 -33 2 -32 4 -32 4 -31 2 -28 2 -26 0 -22 -2 -20 -4 -16 -7 -15 -5 -15 -7 -11 -7 -8 -7 -5 -8 -5 -9 -4 -7 -4 -8 0 -8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -8 -2 -9 3 -7 8 -7 13 -4 13 -2 19 3 21 8 20 11 21 14 20 18 22 23 21 23 19 23 17 25 16 26 16 24 18 23 15 20 16 19 16 15 12 10 13 8 8 5 10 -3 10 -7 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,21638236,0,212,0,0,22.0115,128,[-44 64 13 0 22 9 22 12 26 13 27 12 28 14 32 13 32 13 30 11 30 12 25 9 26 8 21 7 21 6 19 1 18 0 14 -1 15 -1 11 -4 8 -6 7 -7 3 -5 4 -8 3 -7 2 -9 1 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -6 6 -1 8 4 5 6 5 11 -2 11 -2 16 -9 18 -15 21 -18 21 -20 19 -23 21 -26 18 -25 20 -28 19 -26 14 -26 16 -26 13 -24 15 -22 13 -19 14 -12 12 -9 11 -2 11 0 9 4 8 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:08,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,24640796,0,212,0,0,24.9834,128,[-44 64 13 0 28 -19 27 -12 28 -16 25 -18 29 -21 31 -20 30 -22 23 -17 20 -19 17 -14 14 -12 12 -8 7 -11 1 -9 0 -9 -4 -12 -6 -12 -10 -13 -13 -11 -10 -11 -10 -12 -13 -12 -9 -13 -12 -13 -11 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 3 -8 9 -2 9 0 14 5 12 10 14 16 14 21 9 24 6 29 6 27 2 31 1 32 0 32 -2 28 -3 24 0 24 2 24 1 23 2 17 4 22 3 11 8 6 12 4 12 -2 19 -10 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0A,-70,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,24641136,0,212,0,0,25.0153,128,[-44 64 13 0 7 31 8 30 4 35 9 37 10 34 7 32 4 32 2 29 8 26 6 23 7 16 7 12 6 6 9 7 9 1 10 -1 12 0 13 -5 14 -6 14 -6 14 -9 15 -6 12 -8 11 -4 11 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 5 6 0 11 -4 11 -9 8 -13 9 -20 6 -25 4 -25 0 -27 -1 -32 -5 -29 -7 -30 -11 -29 -10 -29 -8 -26 -9 -25 -7 -24 -6 -20 -7 -16 0 -15 -2 -14 3 -9 6 -5 8 -4 15 0 21 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,26470586,0,30,0,0,26.8129,128,[30 -32 1 0 5 -27 5 -29 5 -33 1 -33 1 -38 -1 -36 -3 -38 -7 -35 -4 -34 -3 -33 -5 -26 -3 -23 -9 -15 -6 -15 -4 -10 -5 -4 -9 -1 -10 2 -8 4 -8 7 -7 8 -7 9 -9 8 -8 10 -8 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -9 9 -4 14 -1 13 4 13 8 13 11 13 18 10 21 10 28 7 30 5 31 3 32 2 34 1 33 0 34 0 32 2 32 3 29 3 26 8 26 3 18 3 17 2 9 5 4 3 -2 3 -6 ]
CSI_DATA,PASSIVE,3E:82:C0:FC:05:0D,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,26471515,0,30,0,0,26.8426,128,[30 -32 1 0 13 20 14 22 19 24 20 27 21 26 23 24 22 27 22 22 20 21 19 17 18 14 17 13 13 7 11 5 7 1 6 0 6 -5 6 -4 3 -7 0 -7 0 -13 -1 -14 -1 -13 -2 -12 -1 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 10 -7 9 -11 5 -14 4 -16 1 -19 -4 -22 -6 -21 -10 -25 -12 -24 -17 -24 -20 -22 -19 -25 -23 -22 -23 -20 -25 -23 -22 -20 -23 -21 -20 -19 -19 -17 -13 -13 -10 -12 -11 -8 -6 -6 0 -1 2 5 11 ]
CSI_DATA,PASSIVE,D6:E2:CB:E0:11:92,-86,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,26751548,0,30,0,0,27.0939,128,[30 -32 1 0 -8 -4 -19 3 -19 -15 -9 0 -6 -4 -4 -23 -7 -3 -17 -25 -23 -16 -23 -12 -16 -15 -17 -15 -10 -10 -12 6 -9 13 5 -2 -6 -12 5 -8 15 -16 9 -18 9 -2 2 0 16 1 5 -5 8 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 5 3 2 10 -3 9 -6 4 5 26 -5 13 -7 17 -8 21 3 15 -14 17 8 13 -20 2 -6 -5 -16 0 -20 7 -24 -2 -10 12 -12 -2 -19 13 -8 -4 -10 5 -4 23 -28 9 3 7 -13 -10 ]
